Балашиха,sale,flat,3,9,1,36.6,-1,0,5800000,, Пролетарская,8,Железнодорожная,,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,15,20,1,36.0,-1,0,5757887,, Романычева,5,Некрасовка,Новоград Павлино,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,2,14,1,38.0,-1,0,6999000,,бульвар Молодежный,5/3,Щёлковская,Щитниково Янтарный,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,15,17,1,31.8,-1,0,5700000,, Яганова,3,Щёлковская,Пехра,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,6,17,1,31.5,-1,0,6426000,г. Балашиха,ул. Твардовского,к3,Новокосино,Квартал Светлый ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,9,18,1,30.7,-1,0,5600000,,бульвар Спасский,1,Железнодорожная,Столичный,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,3,17,1,44.0,-1,0,5500000,, Свердлова,46,Щёлковская,,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,4,22,1,50.24,-1,0,8292263,,,к6,Некрасовка,Новоград Павлино,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,10,22,1,34.0,-1,0,7100000,,шоссе Косинское,7,Ольгино,Новоград Павлино,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,1,21,1,38.0,-1,0,4990000,, Граничная,38,Ольгино,,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,15,17,1,33.05,-1,0,5694614,,,к2,Салтыковская,Квартал Авиаторов ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,17,17,1,35.0,-1,0,6590000,, Колдунова,10,Щёлковская,,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,2,22,1,34.3,-1,0,5300000,, Романычева,1,Ольгино,Новоград Павлино,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,17,22,1,35.2,-1,0,6219382,,,к8,Некрасовка,Новоград Павлино,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,7,9,1,32.4,-1,0,5555555,, Победы,18,Салтыковская,,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,5,25,1,33.7,-1,0,5400000,,Балашихинское шоссе,12,Щёлковская,Лесной городок,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,19,22,1,33.61,-1,0,5755260,,,к6,Некрасовка,Новоград Павлино,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,19,24,1,43.0,-1,0,7550000,,проезд Акуловский,6,Щёлковская,Щитниково Янтарный,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,3,6,1,36.9,-1,0,4428000,,Школьная ,25,Салтыковская,Квартал Европа,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,20,22,1,33.61,-1,0,5933363,,,к8,Некрасовка,Новоград Павлино,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,11,17,1,37.2,-1,0,6092320,,проспект Героев,12,Новокосино,,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,3,9,1,32.5,-1,0,5150000,,,8,Щёлковская,,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,6,22,1,46.97,-1,0,7554561,,,к6,Некрасовка,Новоград Павлино,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,4,16,1,43.3,-1,0,5499000,, Майкла Лунна,8,Щёлковская,,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,3,20,1,47.3,-1,0,6499999,, Чистопольская,28,Щёлковская,Эдельвейс-Комфорт,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,7,22,1,32.82,-1,0,5912597,,,,Некрасовка,Новоград Павлино,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,7,20,1,37.0,-1,0,5500000,, Шестая,11,Железнодорожная,Ольгино Парк,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,17,21,1,31.1,-1,0,5500000,, Бояринова,19,Ольгино,Новоград Павлино,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,8,17,1,35.1,-1,0,7037550,г. Балашиха,ул. Твардовского,к3,Новокосино,Квартал Светлый ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,8,9,1,34.8,-1,0,5350000,,,22,Ольгино,,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,2,17,1,42.0,-1,0,6200000,, Калинина,24,Железнодорожная,Столичный,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,13,17,1,31.4,-1,0,6405600,г. Балашиха,ул. Твардовского,к3,Новокосино,Квартал Светлый ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,7,17,1,24.0,-1,0,5900000,, Реутовская,21,Реутов,Измайловский лес,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,2,6,1,32.0,-1,0,5600000,,Школьная ,17,Салтыковская,Квартал Европа,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,14,22,1,36.9,-1,0,6387907,,,к8,Некрасовка,Новоград Павлино,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,4,17,1,37.7,-1,0,6900000,, Кольцевая,18,Щёлковская,Щитниково Янтарный,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,2,12,1,41.0,-1,0,4800000,,Спортивная ,10,Салтыковская,,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,12,17,1,48.04,-1,0,7413163,,,к7,Салтыковская,Квартал Авиаторов ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,21,24,1,45.4,-1,0,8000000,, Кольцевая,3к3,Щёлковская,Щитниково Янтарный,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,9,20,1,32.9,-1,0,5900000,,,12,Щёлковская,Щитниково Изумрудный,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,7,22,1,43.6,-1,0,7349097,, Бояринова,30,Ольгино,Новоград Павлино,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,4,19,1,45.9,-1,0,6500000,,Московский проезд,13,Салтыковская,"Балашиха, мкр. 25",Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,5,16,1,41.0,-1,0,6300000,, Брагина,1,Кучино,Леоновский парк,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,9,22,1,46.96,-1,0,7172107,,,к8,Некрасовка,Новоград Павлино,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,11,17,1,38.0,-1,0,6000000,,,11,Щёлковская,Щитниково Изумрудный,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,4,22,1,39.0,-1,0,5950000,, Струве,3,Железнодорожная,Центр-2,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,20,22,1,41.6,-1,0,7103460,, Бояринова,30,Ольгино,Новоград Павлино,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,6,22,1,43.51,-1,0,5900000,, Дмитриева,12,Первомайская,Алексеевская роща,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,7,11,1,16.6,-1,0,3600000,,проспект Ленина,36,Салтыковская,,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,2,17,1,40.79,-1,0,6485936,,,к3,Салтыковская,Квартал Авиаторов ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,10,17,1,36.4,-1,0,5800000,, Твардовского,12,Кучино,,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,9,18,1,40.5,-1,0,6150000,, Ситникова,6,Реутов,Новое Измайлово,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,14,24,1,38.0,-1,0,6174012,,,,Салтыковская,Квартал Авиаторов ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,20,25,1,41.0,-1,0,7100000,, Демин луг,6/5,Салтыковская,Новое Измайлово,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,1,17,1,37.8,-1,0,5038400,, Лесопарковая,18,Железнодорожная,,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,7,22,1,43.76,-1,0,7144192,,,,Некрасовка,Новоград Павлино,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,18,25,1,37.2,-1,0,6200000,, Дмитриева,30,Щёлковская,Алексеевская роща,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,3,17,1,32.0,-1,0,5400000,, Безымянная,14,Железнодорожная,,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,14,22,1,42.89,-1,0,7134280,,,к7,Некрасовка,Новоград Павлино,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,18,24,1,46.4,-1,0,8000000,,проезд Акуловский,4,Щёлковская,Щитниково Янтарный,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,1,9,1,34.8,-1,0,5580000,, Советская,34,Железнодорожная,,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,10,17,1,34.6,-1,0,5677168,,,к7,Салтыковская,Квартал Авиаторов ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,1,24,1,37.3,-1,0,7800000,, Дмитриева,8,Первомайская,Алексеевская роща,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,12,25,1,36.0,-1,0,5499000,,Балашихинское шоссе,8к2,Щёлковская,,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,9,22,1,34.3,-1,0,6290355,, Бояринова,30,Ольгино,Новоград Павлино,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,22,27,1,38.0,-1,0,6700000,, Твардовского,40,Кучино,Южная звезда,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,7,9,1,34.2,-1,0,5200000,, Маяковского,2,Железнодорожная,,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,10,17,1,34.98,-1,0,6025130,,,к3,Салтыковская,Квартал Авиаторов ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,5,25,1,43.0,-1,0,6990000,, Строителей,3,Салтыковская,Новое Измайлово,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,13,17,1,39.5,-1,0,6470000,,Советская ,56,Салтыковская,,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,12,17,1,36.73,-1,0,6001792,,,к2,Салтыковская,Квартал Авиаторов ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,1,9,1,35.0,-1,0,5100000,,Московский бульвар,11,Салтыковская,,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,16,17,1,39.78,-1,0,5950000,,,,Щёлковская,Новая Алексеевская роща,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,13,23,1,34.3,-1,0,9191301,, Реутовская,3,Реутов,Измайловский лес,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,1,9,1,36.3,-1,0,4500000,, Юлиуса Фучика,7,Кучино,,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,2,5,1,30.7,-1,0,4999999,,Парковая ,13,Салтыковская,,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,17,17,1,44.99,-1,0,7153005,,,к7,Салтыковская,Квартал Авиаторов ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,13,17,1,32.0,-1,0,5200000,, Саввинская,5А,Железнодорожная,Саввино,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,5,17,1,37.4,-1,0,6150000,,Зеленая ,34,Салтыковская,,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,8,17,1,36.04,-1,0,5873979,,,к7,Салтыковская,Квартал Авиаторов ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,12,12,1,30.04,-1,0,4650000,, Яганова,8,Щёлковская,Пехра,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,8,18,1,38.3,-1,0,6370000,, Маяковского,22,Железнодорожная,,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,10,12,1,34.1,-1,0,5643038,,,к2,Салтыковская,Квартал Авиаторов ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,2,5,1,30.2,-1,0,4450000,,шоссе Энтузиастов,73,Салтыковская,,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,5,9,1,20.5,-1,0,3900000,, 40 лет Победы,9,Салтыковская,,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,4,12,1,35.83,-1,0,6027717,,,к2,Салтыковская,Квартал Авиаторов ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,4,22,1,35.6,-1,0,6950000,,шоссе Косинское,7,Ольгино,Новоград Павлино,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,4,5,1,38.0,-1,0,5300000,, Мещера,17,Кучино,Сакраменто,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,15,17,1,37.6,-1,0,6277884,,,к2,Салтыковская,Квартал Авиаторов ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,14,16,1,31.5,-1,0,8500000,, Реутовская,20,Реутов,Измайловский лес,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,16,17,1,21.1,-1,0,4750000,, Безымянная,4,Железнодорожная,,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,12,17,1,36.03,-1,0,7567181,,,к8,Щёлковская,Квартал Авиаторов ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,13,25,1,51.0,-1,0,9999999,, Демин луг,2,Новогиреево,Новое Измайлово,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,14,17,1,38.0,-1,0,5450000,, Юбилейная,32,Железнодорожная,,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,10,17,1,37.22,-1,0,6046836,,,к7,Салтыковская,Квартал Авиаторов ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,11,17,1,53.6,-1,0,9300000,, Брагина,3,Ольгино,Леоновский парк,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,5,21,1,38.0,-1,0,5299999,, Бояринова,25,Ольгино,Новоград Павлино,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,15,22,1,42.89,-1,0,7105501,,,к6,Некрасовка,Новоград Павлино,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,11,17,1,39.0,-1,0,8500000,, Смельчак,17,Кучино,Северное Кучино,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,5,21,1,38.0,-1,0,5299999,, Бояринова,25,Ольгино,Новоград Павлино,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,6,17,1,44.98,-1,0,9144492,,,к8,Щёлковская,Квартал Авиаторов ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,12,18,1,42.2,-1,0,7100000,, Струве,9,Железнодорожная,Центр-2,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,10,16,1,39.0,-1,0,5600000,, Центральная,10,Кучино,,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,19,22,1,35.5,-1,0,6551694,, Бояринова,30,Ольгино,Новоград Павлино,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,9,25,1,34.0,-1,0,7500000,, Яганова,12,Щёлковская,Пехра,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,12,17,1,37.2,-1,0,6300000,,,11,Щёлковская,Щитниково Изумрудный,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,5,22,1,38.8,-1,0,6558704,, Бояринова,36,Ольгино,Новоград Павлино,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,3,17,1,49.0,-1,0,6950000,, Лукино,57а,Щёлковская,,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,18,21,1,40.2,-1,0,5700000,, Граничная,38,Ольгино,,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,15,17,1,40.78,-1,0,6709778,,,к2,Салтыковская,Квартал Авиаторов ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,2,9,1,33.1,-1,0,4900000,, Фадеева,13,Кучино,,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,8,17,1,38.1,-1,0,6000000,, Речная,7,Кучино,Южное Кучино,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,10,13,1,31.2,-1,0,5598372,,,к3,Салтыковская,Квартал Авиаторов ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,8,17,1,40.3,-1,0,7000000,, Граничная,26,Ольгино,,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,8,9,1,33.0,-1,0,4550000,,Северный проезд,7,Салтыковская,,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,20,22,1,36.0,-1,0,7271397,, Бояринова,36,Ольгино,Новоград Павлино,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,1,21,1,38.1,-1,0,5700000,, Граничная,38,Ольгино,,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,11,11,1,40.5,-1,0,5310000,, Ситникова,6,Салтыковская,Новое Измайлово,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,22,22,1,32.6,-1,0,6209200,, Бояринова,36,Ольгино,Новоград Павлино,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,8,16,1,48.0,-1,0,8500000,, Юбилейная,4к5,Железнодорожная,,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,4,14,1,37.3,-1,0,5400000,,Московский бульвар,2,Салтыковская,,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,17,24,1,43.71,-1,0,6811898,,,,Салтыковская,Квартал Авиаторов ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,9,25,1,41.0,-1,0,7150000,, Демин луг,6/5,Салтыковская,Новое Измайлово,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,3,9,1,33.0,-1,0,4490000,,Октябрьская ,9,Салтыковская,,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,16,17,1,37.22,-1,0,7901443,,,к8,Щёлковская,Квартал Авиаторов ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,9,10,1,31.0,-1,0,7150000,, Лукино,53,Щёлковская,,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,4,9,1,38.0,-1,0,4595000,,,19,Ольгино,,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,10,17,1,34.4,-1,0,6897200,г. Балашиха,ул. Твардовского,к3,Новокосино,Квартал Светлый ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,6,19,1,37.0,-1,0,5150000,, Троицкая,4,Ольгино,Новое Павлино,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,13,19,1,37.8,-1,0,5200000,, Речная,4,Кучино,Южное Кучино 2,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,12,22,1,45.02,-1,0,7480434,,,,Некрасовка,Новоград Павлино,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,8,27,1,43.6,-1,0,6150000,,,29,Щёлковская,Булганинский (Щитниковский лес),Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,5,5,1,31.0,-1,0,4450000,, Заводская,6,Ольгино,,Нет информации,Не указано,Не указано,Не указано,Не указано
Балашиха,sale,flat,14,22,1,36.39,-1,0,6321744,,,к6,Некрасовка,Новоград Павлино,Нет информации,Не указано,Не указано,Не указано,Не указано
